Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_8m_DO_20210721

# Records,4517
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
1181,02-Aug-2021 20:00:56,10.750,26.315,12.788,1.780,10.14
1182,02-Aug-2021 20:15:56,10.750,26.317,12.758,1.770,10.13
1183,02-Aug-2021 20:30:56,10.750,26.313,12.758,1.770,10.14
1184,02-Aug-2021 20:45:56,10.750,26.322,12.758,1.760,10.15
1185,02-Aug-2021 21:00:56,10.750,26.312,12.758,1.770,10.14
1186,02-Aug-2021 21:15:56,10.750,26.322,12.758,1.770,10.15
1187,02-Aug-2021 21:30:56,10.750,26.328,12.758,1.770,10.15
1188,02-Aug-2021 21:45:56,10.750,26.329,12.698,1.780,10.15
1189,02-Aug-2021 22:00:56,10.750,26.330,12.698,1.770,10.15
1190,02-Aug-2021 22:15:56,10.750,26.333,12.698,1.770,10.15
1191,02-Aug-2021 22:30:56,10.750,26.338,12.698,1.770,10.17
1192,02-Aug-2021 22:45:56,10.750,26.333,12.698,1.780,10.17
1193,02-Aug-2021 23:00:56,10.750,26.336,12.698,1.770,10.16
1194,02-Aug-2021 23:15:56,10.750,26.330,12.668,1.780,10.16
1195,02-Aug-2021 23:30:56,10.750,26.333,12.698,1.780,10.16
1196,02-Aug-2021 23:45:56,10.750,26.333,12.668,1.770,10.16
1197,03-Aug-2021 00:00:56,10.750,26.339,12.698,1.780,10.15
1198,03-Aug-2021 00:15:56,10.750,26.338,12.639,1.780,10.16
1199,03-Aug-2021 00:30:56,10.750,26.331,12.668,1.770,10.15
1200,03-Aug-2021 00:45:56,10.750,26.334,12.639,1.770,10.16
1201,03-Aug-2021 01:00:56,10.750,26.332,12.639,1.770,10.16
1202,03-Aug-2021 01:15:56,10.750,26.333,12.639,1.780,10.16
1203,03-Aug-2021 01:30:56,10.750,26.334,12.639,1.770,10.15
1204,03-Aug-2021 01:45:56,10.750,26.322,12.609,1.780,10.16
1205,03-Aug-2021 02:00:56,10.750,26.322,12.609,1.770,10.15
1206,03-Aug-2021 02:15:56,10.750,26.323,12.609,1.770,10.15
1207,03-Aug-2021 02:30:56,10.750,26.337,12.609,1.770,10.15
1208,03-Aug-2021 02:45:56,10.750,26.335,12.609,1.770,10.15
1209,03-Aug-2021 03:00:56,10.750,26.328,12.609,1.780,10.16
1210,03-Aug-2021 03:15:56,10.750,26.324,12.579,1.770,10.16
1211,03-Aug-2021 03:30:56,10.750,26.331,12.609,1.770,10.14
1212,03-Aug-2021 03:45:56,10.750,26.326,12.579,1.770,10.15
1213,03-Aug-2021 04:00:56,10.750,26.327,12.579,1.780,10.16
1214,03-Aug-2021 04:15:56,10.750,26.324,12.579,1.780,10.16
1215,03-Aug-2021 04:30:56,10.750,26.330,12.549,1.770,10.16
1216,03-Aug-2021 04:45:56,10.750,26.320,12.549,1.770,10.16
1217,03-Aug-2021 05:00:56,10.750,26.325,12.549,1.770,10.16
1218,03-Aug-2021 05:15:56,10.750,26.323,12.519,1.770,10.16
1219,03-Aug-2021 05:30:56,10.750,26.322,12.519,1.770,10.16
1220,03-Aug-2021 05:45:56,10.750,26.334,12.549,1.770,10.16
1221,03-Aug-2021 06:00:56,10.750,26.332,12.519,1.770,10.16
1222,03-Aug-2021 06:15:56,10.750,26.334,12.519,1.770,10.18
1223,03-Aug-2021 06:30:56,10.750,26.332,12.519,1.770,10.16
1224,03-Aug-2021 06:45:56,10.750,26.332,12.490,1.770,10.17
1225,03-Aug-2021 07:00:56,10.750,26.338,12.490,1.780,10.16
1226,03-Aug-2021 07:15:56,10.750,26.310,12.490,1.770,10.16
1227,03-Aug-2021 07:30:56,10.750,26.326,12.519,1.770,10.17
1228,03-Aug-2021 07:45:56,10.813,26.330,12.519,1.760,10.17
1229,03-Aug-2021 08:00:56,10.813,26.323,12.519,1.770,10.17
1230,03-Aug-2021 08:15:56,10.750,26.326,12.549,1.770,10.17
1231,03-Aug-2021 08:30:56,10.750,26.330,12.549,1.770,10.16
1232,03-Aug-2021 08:45:56,10.750,26.320,12.549,1.780,10.16
1233,03-Aug-2021 09:00:56,10.750,26.320,12.579,1.770,10.16
1234,03-Aug-2021 09:15:56,10.750,26.327,12.639,1.770,10.17
1235,03-Aug-2021 09:30:56,10.750,26.336,12.698,1.780,10.17
1236,03-Aug-2021 09:45:56,10.750,26.339,12.907,1.770,10.17
1237,03-Aug-2021 10:00:56,10.813,26.313,13.056,1.770,10.17
1238,03-Aug-2021 10:15:56,10.813,26.317,13.026,1.780,10.17
1239,03-Aug-2021 10:30:56,10.813,26.332,13.056,1.760,10.18
1240,03-Aug-2021 10:45:56,10.813,26.337,13.116,1.770,10.17
1241,03-Aug-2021 11:00:56,10.813,26.333,13.145,1.770,10.17
1242,03-Aug-2021 11:15:56,10.813,26.332,13.086,1.780,10.16
1243,03-Aug-2021 11:30:56,10.813,26.332,13.175,1.770,10.16
1244,03-Aug-2021 11:45:56,10.813,26.332,13.235,1.770,10.17
1245,03-Aug-2021 12:00:56,10.813,26.339,13.205,1.770,10.16
1246,03-Aug-2021 12:15:56,10.813,26.333,13.205,1.770,10.16
1247,03-Aug-2021 12:30:56,10.813,26.328,13.145,1.770,10.16
1248,03-Aug-2021 12:45:56,10.813,26.336,13.324,1.780,10.16
1249,03-Aug-2021 13:00:56,10.813,26.305,12.937,1.770,10.17
1250,03-Aug-2021 13:15:56,10.813,26.302,12.937,1.770,10.17
1251,03-Aug-2021 13:30:56,10.813,26.328,12.937,1.770,10.17
1252,03-Aug-2021 13:45:56,10.813,26.320,12.937,1.770,10.17
1253,03-Aug-2021 14:00:56,10.813,26.316,12.937,1.770,10.17
1254,03-Aug-2021 14:15:56,10.813,26.314,12.937,1.780,10.17
1255,03-Aug-2021 14:30:56,10.750,26.298,12.877,1.780,10.16
1256,03-Aug-2021 14:45:56,10.813,26.311,12.907,1.770,10.17
1257,03-Aug-2021 15:00:56,10.813,26.310,12.907,1.780,10.17
1258,03-Aug-2021 15:15:56,10.813,26.318,12.877,1.770,10.17
1259,03-Aug-2021 15:30:56,10.813,26.288,12.877,1.770,10.17
1260,03-Aug-2021 15:45:56,10.813,26.294,12.877,1.780,10.17
1261,03-Aug-2021 16:00:56,10.813,26.305,12.877,1.770,10.18
1262,03-Aug-2021 16:15:56,10.813,26.310,12.877,1.780,10.18
1263,03-Aug-2021 16:30:56,10.813,26.310,12.877,1.770,10.20
1264,03-Aug-2021 16:45:56,10.813,26.305,12.877,1.770,10.19
1265,03-Aug-2021 17:00:56,10.813,26.302,12.877,1.770,10.19
1266,03-Aug-2021 17:15:56,10.813,26.298,12.877,1.770,10.19
1267,03-Aug-2021 17:30:56,10.813,26.297,12.907,1.770,10.19
1268,03-Aug-2021 17:45:56,10.813,26.308,12.847,1.770,10.19
1269,03-Aug-2021 18:00:56,10.813,26.297,12.877,1.770,10.19
1270,03-Aug-2021 18:15:56,10.813,26.288,12.877,1.780,10.19
1271,03-Aug-2021 18:30:56,10.750,26.303,12.966,1.770,10.19
1272,03-Aug-2021 18:45:56,10.813,26.304,12.996,1.780,10.18
1273,03-Aug-2021 19:00:56,10.813,26.302,12.996,1.770,10.20
1274,03-Aug-2021 19:15:56,10.813,26.290,12.877,1.770,10.19
1275,03-Aug-2021 19:30:56,10.813,26.299,12.817,1.780,10.19
1276,03-Aug-2021 19:45:56,10.813,26.288,12.788,1.770,10.18
1277,03-Aug-2021 20:00:56,10.813,26.297,12.758,1.770,10.19
1278,03-Aug-2021 20:15:56,10.813,26.305,12.728,1.770,10.18
1279,03-Aug-2021 20:30:56,10.750,26.283,12.698,1.770,10.18
1280,03-Aug-2021 20:45:56,10.813,26.303,12.698,1.770,10.18
1281,03-Aug-2021 21:00:56,10.813,26.304,12.698,1.770,10.19
1282,03-Aug-2021 21:15:56,10.813,26.312,12.698,1.780,10.19
1283,03-Aug-2021 21:30:56,10.813,26.313,12.698,1.770,10.19
1284,03-Aug-2021 21:45:56,10.813,26.304,12.668,1.770,10.18
1285,03-Aug-2021 22:00:56,10.813,26.312,12.668,1.770,10.18
1286,03-Aug-2021 22:15:56,10.813,26.307,12.668,1.770,10.18
1287,03-Aug-2021 22:30:56,10.813,26.314,12.639,1.770,10.19
1288,03-Aug-2021 22:45:56,10.813,26.309,12.639,1.770,10.18
1289,03-Aug-2021 23:00:56,10.813,26.289,12.639,1.770,10.18
1290,03-Aug-2021 23:15:56,10.813,26.290,12.609,1.770,10.19
1291,03-Aug-2021 23:30:56,10.813,26.298,12.609,1.770,10.18
1292,03-Aug-2021 23:45:56,10.813,26.304,12.609,1.770,10.18
1293,04-Aug-2021 00:00:56,10.813,26.304,12.609,1.760,10.19
1294,04-Aug-2021 00:15:56,10.813,26.281,12.579,1.780,10.19
1295,04-Aug-2021 00:30:56,10.813,26.319,12.609,1.770,10.21
1296,04-Aug-2021 00:45:56,10.813,26.308,12.549,1.770,10.20
1297,04-Aug-2021 01:00:56,10.813,26.310,12.579,1.770,10.20
1298,04-Aug-2021 01:15:56,10.813,26.298,12.549,1.770,10.20
1299,04-Aug-2021 01:30:56,10.813,26.317,12.579,1.770,10.21
1300,04-Aug-2021 01:45:56,10.813,26.311,12.549,1.770,10.20
1301,04-Aug-2021 02:00:56,10.813,26.319,12.579,1.770,10.20
1302,04-Aug-2021 02:15:56,10.813,26.315,12.549,1.770,10.19
1303,04-Aug-2021 02:30:56,10.813,26.316,12.549,1.770,10.19
1304,04-Aug-2021 02:45:56,10.813,26.310,12.519,1.770,10.20
1305,04-Aug-2021 03:00:56,10.813,26.288,12.519,1.770,10.21
1306,04-Aug-2021 03:15:56,10.813,26.292,12.490,1.770,10.21
1307,04-Aug-2021 03:30:56,10.813,26.295,12.490,1.770,10.20
1308,04-Aug-2021 03:45:56,10.813,26.295,12.490,1.780,10.19
1309,04-Aug-2021 04:00:56,10.813,26.288,12.490,1.770,10.20
1310,04-Aug-2021 04:15:56,10.813,26.262,12.460,1.770,10.20
1311,04-Aug-2021 04:30:56,10.813,26.300,12.519,1.780,10.19
1312,04-Aug-2021 04:45:56,10.813,26.320,12.490,1.770,10.19
1313,04-Aug-2021 05:00:56,10.813,26.287,12.490,1.780,10.20
1314,04-Aug-2021 05:15:56,10.813,26.307,12.490,1.770,10.20
1315,04-Aug-2021 05:30:56,10.813,26.313,12.490,1.770,10.20
1316,04-Aug-2021 05:45:56,10.813,26.304,12.460,1.770,10.20
1317,04-Aug-2021 06:00:56,10.813,26.308,12.460,1.770,10.20
1318,04-Aug-2021 06:15:56,10.813,26.315,12.460,1.780,10.20
1319,04-Aug-2021 06:30:56,10.813,26.316,12.460,1.770,10.19
1320,04-Aug-2021 06:45:56,10.813,26.304,12.460,1.770,10.20
1321,04-Aug-2021 07:00:56,10.813,26.297,12.430,1.780,10.20
1322,04-Aug-2021 07:15:56,10.813,26.309,12.460,1.770,10.19
1323,04-Aug-2021 07:30:56,10.813,26.302,12.460,1.770,10.19
1324,04-Aug-2021 07:45:56,10.813,26.310,12.460,1.770,10.20
1325,04-Aug-2021 08:00:56,10.813,26.306,12.490,1.770,10.21
1326,04-Aug-2021 08:15:56,10.813,26.325,12.519,1.780,10.20
1327,04-Aug-2021 08:30:56,10.813,26.320,12.549,1.780,10.20
1328,04-Aug-2021 08:45:56,10.813,26.327,12.549,1.760,10.20
1329,04-Aug-2021 09:00:56,10.813,26.325,12.579,1.770,10.19
1330,04-Aug-2021 09:15:56,10.813,26.318,12.668,1.770,10.20
1331,04-Aug-2021 09:30:56,10.813,26.314,12.788,1.770,10.20
1332,04-Aug-2021 09:45:56,10.813,26.310,12.758,1.770,10.21
1333,04-Aug-2021 10:00:56,10.813,26.312,12.788,1.770,10.20
1334,04-Aug-2021 10:15:56,10.813,26.332,12.847,1.770,10.20
1335,04-Aug-2021 10:30:56,10.813,26.331,12.877,1.770,10.20
1336,04-Aug-2021 10:45:56,10.813,26.330,12.877,1.780,10.20
1337,04-Aug-2021 11:00:56,10.813,26.321,12.847,1.780,10.20
1338,04-Aug-2021 11:15:56,10.813,26.324,12.847,1.770,10.20
1339,04-Aug-2021 11:30:56,10.813,26.322,12.907,1.760,10.21
1340,04-Aug-2021 11:45:56,10.813,26.337,12.937,1.770,10.20
1341,04-Aug-2021 12:00:56,10.813,26.325,12.966,1.770,10.21
1342,04-Aug-2021 12:15:56,10.813,26.318,12.996,1.770,10.21
1343,04-Aug-2021 12:30:56,10.813,26.334,12.996,1.770,10.20
1344,04-Aug-2021 12:45:56,10.813,26.322,12.966,1.780,10.21
1345,04-Aug-2021 13:00:56,10.813,26.331,12.937,1.770,10.20
1346,04-Aug-2021 13:15:56,10.875,26.328,12.937,1.780,10.21
1347,04-Aug-2021 13:30:56,10.813,26.320,12.937,1.770,10.21
1348,04-Aug-2021 13:45:56,10.813,26.321,12.937,1.770,10.22
1349,04-Aug-2021 14:00:56,10.875,26.317,12.937,1.770,10.22
1350,04-Aug-2021 14:15:56,10.813,26.311,12.937,1.770,10.22
1351,04-Aug-2021 14:30:56,10.813,26.315,12.937,1.770,10.22
1352,04-Aug-2021 14:45:56,10.875,26.311,12.937,1.760,10.23
1353,04-Aug-2021 15:00:56,10.813,26.306,12.907,1.770,10.22
1354,04-Aug-2021 15:15:56,10.813,26.309,12.937,1.770,10.22
1355,04-Aug-2021 15:30:56,10.813,26.310,12.907,1.760,10.21
1356,04-Aug-2021 15:45:56,10.875,26.294,12.907,1.770,10.23
1357,04-Aug-2021 16:00:56,10.875,26.313,12.937,1.770,10.22
1358,04-Aug-2021 16:15:56,10.813,26.303,12.907,1.770,10.22
1359,04-Aug-2021 16:30:56,10.813,26.306,12.907,1.770,10.21
1360,04-Aug-2021 16:45:56,10.813,26.307,12.937,1.760,10.21
1361,04-Aug-2021 17:00:56,10.813,26.316,12.937,1.770,10.21
1362,04-Aug-2021 17:15:56,10.813,26.311,12.937,1.770,10.21
1363,04-Aug-2021 17:30:56,10.875,26.314,12.937,1.760,10.22
1364,04-Aug-2021 17:45:56,10.875,26.301,12.937,1.770,10.22
1365,04-Aug-2021 18:00:56,10.875,26.313,12.937,1.770,10.22
1366,04-Aug-2021 18:15:56,10.875,26.301,12.907,1.770,10.23
1367,04-Aug-2021 18:30:56,10.813,26.304,12.907,1.760,10.22
1368,04-Aug-2021 18:45:56,10.875,26.311,12.847,1.760,10.22
1369,04-Aug-2021 19:00:56,10.875,26.313,12.817,1.780,10.22
1370,04-Aug-2021 19:15:56,10.813,26.307,12.758,1.770,10.23
1371,04-Aug-2021 19:30:56,10.875,26.298,12.728,1.770,10.22
1372,04-Aug-2021 19:45:56,10.813,26.313,12.698,1.770,10.22
1373,04-Aug-2021 20:00:56,10.813,26.315,12.698,1.770,10.22
1374,04-Aug-2021 20:15:56,10.813,26.317,12.668,1.770,10.21
1375,04-Aug-2021 20:30:56,10.875,26.319,12.639,1.770,10.22
1376,04-Aug-2021 20:45:56,10.875,26.316,12.639,1.770,10.22
1377,04-Aug-2021 21:00:56,10.813,26.330,12.609,1.780,10.22
1378,04-Aug-2021 21:15:56,10.813,26.317,12.609,1.770,10.22
1379,04-Aug-2021 21:30:56,10.875,26.327,12.609,1.770,10.23
1380,04-Aug-2021 21:45:56,10.813,26.314,12.579,1.770,10.23
1381,04-Aug-2021 22:00:56,10.875,26.333,12.609,1.770,10.22
1382,04-Aug-2021 22:15:56,10.875,26.320,12.579,1.770,10.23
1383,04-Aug-2021 22:30:56,10.875,26.325,12.579,1.770,10.22
1384,04-Aug-2021 22:45:56,10.813,26.331,12.549,1.770,10.22
1385,04-Aug-2021 23:00:56,10.875,26.337,12.549,1.770,10.22
1386,04-Aug-2021 23:15:56,10.813,26.336,12.519,1.770,10.22
1387,04-Aug-2021 23:30:56,10.875,26.323,12.490,1.770,10.22
1388,04-Aug-2021 23:45:56,10.813,26.344,12.519,1.760,10.23
1389,05-Aug-2021 00:00:56,10.813,26.353,12.490,1.770,10.23
1390,05-Aug-2021 00:15:56,10.813,26.346,12.460,1.760,10.22
1391,05-Aug-2021 00:30:56,10.813,26.339,12.519,1.770,10.23
1392,05-Aug-2021 00:45:56,10.813,26.328,12.490,1.770,10.22
1393,05-Aug-2021 01:00:56,10.813,26.303,12.460,1.770,10.22
1394,05-Aug-2021 01:15:56,10.813,26.334,12.490,1.770,10.22
1395,05-Aug-2021 01:30:56,10.813,26.336,12.460,1.780,10.22
1396,05-Aug-2021 01:45:56,10.813,26.314,12.460,1.770,10.22
1397,05-Aug-2021 02:00:56,10.875,26.330,12.490,1.760,10.23
1398,05-Aug-2021 02:15:56,10.813,26.325,12.460,1.760,10.23
1399,05-Aug-2021 02:30:56,10.875,26.325,12.460,1.770,10.23
1400,05-Aug-2021 02:45:56,10.813,26.320,12.460,1.770,10.23
1401,05-Aug-2021 03:00:56,10.875,26.318,12.430,1.770,10.23
1402,05-Aug-2021 03:15:56,10.875,26.321,12.460,1.770,10.23
1403,05-Aug-2021 03:30:56,10.875,26.341,12.460,1.770,10.23
1404,05-Aug-2021 03:45:56,10.875,26.334,12.430,1.770,10.23
1405,05-Aug-2021 04:00:56,10.875,26.317,12.430,1.770,10.24
1406,05-Aug-2021 04:15:56,10.875,26.323,12.430,1.770,10.23
1407,05-Aug-2021 04:30:56,10.875,26.329,12.430,1.770,10.23
1408,05-Aug-2021 04:45:56,10.875,26.329,12.430,1.770,10.23
1409,05-Aug-2021 05:00:56,10.875,26.324,12.430,1.770,10.23
1410,05-Aug-2021 05:15:56,10.875,26.308,12.400,1.770,10.23
1411,05-Aug-2021 05:30:56,10.813,26.322,12.400,1.770,10.24
1412,05-Aug-2021 05:45:56,10.875,26.326,12.430,1.770,10.23
1413,05-Aug-2021 06:00:56,10.875,26.322,12.430,1.770,10.24
1414,05-Aug-2021 06:15:56,10.813,26.320,12.400,1.770,10.24
1415,05-Aug-2021 06:30:56,10.875,26.356,12.430,1.770,10.25
1416,05-Aug-2021 06:45:56,10.875,26.347,12.400,1.770,10.23
1417,05-Aug-2021 07:00:56,10.875,26.345,12.400,1.770,10.23
1418,05-Aug-2021 07:15:56,10.813,26.344,12.430,1.770,10.24
1419,05-Aug-2021 07:30:56,10.875,26.346,12.430,1.770,10.23
1420,05-Aug-2021 07:45:56,10.875,26.338,12.460,1.770,10.24
1421,05-Aug-2021 08:00:56,10.875,26.326,12.490,1.770,10.25
1422,05-Aug-2021 08:15:56,10.875,26.347,12.579,1.770,10.24
1423,05-Aug-2021 08:30:56,10.875,26.333,12.609,1.770,10.25
1424,05-Aug-2021 08:45:56,10.875,26.332,12.698,1.770,10.25
1425,05-Aug-2021 09:00:56,10.875,26.353,12.758,1.770,10.24
1426,05-Aug-2021 09:15:56,10.875,26.348,12.847,1.770,10.24
1427,05-Aug-2021 09:30:56,10.875,26.348,12.937,1.770,10.26
1428,05-Aug-2021 09:45:56,10.875,26.353,12.937,1.770,10.26
1429,05-Aug-2021 10:00:56,10.875,26.318,12.788,1.770,10.25
1430,05-Aug-2021 10:15:56,10.875,26.352,12.788,1.780,10.24
1431,05-Aug-2021 10:30:56,10.875,26.349,12.788,1.770,10.25
1432,05-Aug-2021 10:45:56,10.875,26.352,12.758,1.770,10.25
1433,05-Aug-2021 11:00:56,10.875,26.353,12.817,1.770,10.26
1434,05-Aug-2021 11:15:56,10.875,26.365,12.877,1.770,10.26
1435,05-Aug-2021 11:30:56,10.875,26.361,12.758,1.770,10.25
1436,05-Aug-2021 11:45:56,10.875,26.355,12.788,1.770,10.25
1437,05-Aug-2021 12:00:56,10.875,26.341,12.788,1.770,10.24
1438,05-Aug-2021 12:15:56,10.875,26.347,12.788,1.760,10.25
1439,05-Aug-2021 12:30:56,10.875,26.353,12.817,1.770,10.24
1440,05-Aug-2021 12:45:56,10.875,26.356,12.907,1.760,10.24
1441,05-Aug-2021 13:00:56,10.875,26.350,12.907,1.770,10.25
1442,05-Aug-2021 13:15:56,10.875,26.343,12.877,1.770,10.25
1443,05-Aug-2021 13:30:56,10.875,26.353,12.877,1.760,10.24
1444,05-Aug-2021 13:45:56,10.875,26.344,12.877,1.770,10.24
1445,05-Aug-2021 14:00:56,10.875,26.344,12.877,1.770,10.25
1446,05-Aug-2021 14:15:56,10.875,26.347,12.877,1.770,10.25
1447,05-Aug-2021 14:30:56,10.875,26.332,12.847,1.770,10.25
1448,05-Aug-2021 14:45:56,10.875,26.343,12.877,1.760,10.25
1449,05-Aug-2021 15:00:56,10.875,26.341,12.877,1.770,10.24
1450,05-Aug-2021 15:15:56,10.875,26.332,12.877,1.770,10.25
1451,05-Aug-2021 15:30:56,10.875,26.336,12.877,1.770,10.25
1452,05-Aug-2021 15:45:56,10.875,26.331,12.877,1.770,10.25
1453,05-Aug-2021 16:00:56,10.875,26.312,12.847,1.760,10.25
1454,05-Aug-2021 16:15:56,10.875,26.313,12.817,1.770,10.25
1455,05-Aug-2021 16:30:56,10.875,26.316,12.817,1.770,10.25
1456,05-Aug-2021 16:45:56,10.875,26.326,12.817,1.770,10.25
1457,05-Aug-2021 17:00:56,10.875,26.311,12.788,1.770,10.26
1458,05-Aug-2021 17:15:56,10.875,26.308,12.788,1.770,10.25
1459,05-Aug-2021 17:30:56,10.875,26.313,12.817,1.760,10.25
1460,05-Aug-2021 17:45:56,10.875,26.327,12.817,1.770,10.26
1461,05-Aug-2021 18:00:56,10.875,26.323,12.817,1.770,10.26
1462,05-Aug-2021 18:15:56,10.938,26.323,12.817,1.770,10.27
1463,05-Aug-2021 18:30:56,10.938,26.320,12.788,1.770,10.27
1464,05-Aug-2021 18:45:56,10.938,26.306,12.788,1.770,10.27
1465,05-Aug-2021 19:00:56,10.938,26.326,12.758,1.760,10.27
1466,05-Aug-2021 19:15:56,10.875,26.322,12.698,1.770,10.27
1467,05-Aug-2021 19:30:56,10.938,26.320,12.668,1.770,10.26
1468,05-Aug-2021 19:45:56,10.938,26.327,12.668,1.770,10.26
1469,05-Aug-2021 20:00:56,10.938,26.328,12.609,1.770,10.26
1470,05-Aug-2021 20:15:56,10.938,26.319,12.609,1.760,10.25
1471,05-Aug-2021 20:30:56,10.938,26.326,12.609,1.770,10.26
1472,05-Aug-2021 20:45:56,10.938,26.337,12.609,1.770,10.26
1473,05-Aug-2021 21:00:56,10.938,26.331,12.579,1.770,10.26
1474,05-Aug-2021 21:15:56,10.938,26.314,12.579,1.770,10.26
1475,05-Aug-2021 21:30:56,10.938,26.343,12.609,1.770,10.26
1476,05-Aug-2021 21:45:56,10.938,26.332,12.579,1.770,10.26
1477,05-Aug-2021 22:00:56,10.938,26.337,12.549,1.770,10.26
1478,05-Aug-2021 22:15:56,10.938,26.340,12.519,1.760,10.26
1479,05-Aug-2021 22:30:56,10.938,26.355,12.549,1.760,10.26
1480,05-Aug-2021 22:45:56,10.938,26.348,12.519,1.770,10.26
1481,05-Aug-2021 23:00:56,10.938,26.364,12.519,1.770,10.26
1482,05-Aug-2021 23:15:56,10.938,26.352,12.490,1.770,10.27
1483,05-Aug-2021 23:30:56,10.938,26.351,12.490,1.770,10.27
1484,05-Aug-2021 23:45:56,10.938,26.350,12.490,1.760,10.27
1485,06-Aug-2021 00:00:56,10.938,26.329,12.430,1.770,10.26
1486,06-Aug-2021 00:15:56,10.938,26.344,12.460,1.770,10.26
1487,06-Aug-2021 00:30:56,10.875,26.348,12.460,1.770,10.27
1488,06-Aug-2021 00:45:56,10.938,26.355,12.460,1.760,10.26
1489,06-Aug-2021 01:00:56,10.938,26.346,12.460,1.760,10.26
1490,06-Aug-2021 01:15:56,10.938,26.356,12.460,1.750,10.27
1491,06-Aug-2021 01:30:56,10.938,26.342,12.430,1.760,10.27
1492,06-Aug-2021 01:45:56,10.938,26.340,12.460,1.760,10.26
1493,06-Aug-2021 02:00:56,10.938,26.351,12.430,1.760,10.27
1494,06-Aug-2021 02:15:56,10.938,26.345,12.430,1.780,10.26
1495,06-Aug-2021 02:30:56,10.938,26.341,12.430,1.760,10.27
1496,06-Aug-2021 02:45:56,10.938,26.320,12.430,1.770,10.27
1497,06-Aug-2021 03:00:56,10.875,26.326,12.430,1.770,10.27
1498,06-Aug-2021 03:15:56,10.938,26.327,12.430,1.770,10.26
1499,06-Aug-2021 03:30:56,10.938,26.328,12.430,1.760,10.26
1500,06-Aug-2021 03:45:56,10.875,26.345,12.430,1.770,10.26
1501,06-Aug-2021 04:00:56,10.938,26.352,12.430,1.760,10.27
1502,06-Aug-2021 04:15:56,10.875,26.337,12.430,1.760,10.28
1503,06-Aug-2021 04:30:56,10.875,26.331,12.430,1.760,10.27
1504,06-Aug-2021 04:45:56,10.938,26.345,12.430,1.760,10.27
1505,06-Aug-2021 05:00:56,10.938,26.342,12.430,1.770,10.27
1506,06-Aug-2021 05:15:56,10.875,26.351,12.400,1.770,10.27
1507,06-Aug-2021 05:30:56,10.938,26.331,12.400,1.770,10.28
1508,06-Aug-2021 05:45:56,10.938,26.351,12.430,1.770,10.27
1509,06-Aug-2021 06:00:56,10.938,26.353,12.430,1.770,10.27
1510,06-Aug-2021 06:15:56,10.938,26.338,12.400,1.760,10.27
1511,06-Aug-2021 06:30:56,10.938,26.355,12.400,1.760,10.27
1512,06-Aug-2021 06:45:56,10.938,26.360,12.400,1.760,10.27
1513,06-Aug-2021 07:00:56,10.938,26.345,12.400,1.760,10.28
1514,06-Aug-2021 07:15:56,10.938,26.351,12.400,1.760,10.27
1515,06-Aug-2021 07:30:56,10.938,26.357,12.400,1.760,10.28
1516,06-Aug-2021 07:45:56,10.938,26.356,12.430,1.770,10.27
1517,06-Aug-2021 08:00:56,10.938,26.367,12.400,1.760,10.28
1518,06-Aug-2021 08:15:56,10.938,26.371,12.430,1.770,10.28
1519,06-Aug-2021 08:30:56,10.938,26.364,12.490,1.760,10.28
1520,06-Aug-2021 08:45:56,10.938,26.366,12.490,1.770,10.27
1521,06-Aug-2021 09:00:56,10.938,26.365,12.490,1.770,10.27
1522,06-Aug-2021 09:15:56,10.938,26.365,12.519,1.770,10.28
1523,06-Aug-2021 09:30:56,10.938,26.355,12.519,1.780,10.28
1524,06-Aug-2021 09:45:56,10.938,26.355,12.549,1.760,10.28
1525,06-Aug-2021 10:00:56,10.938,26.348,12.519,1.770,10.28
1526,06-Aug-2021 10:15:56,10.938,26.355,12.579,1.770,10.27
1527,06-Aug-2021 10:30:56,10.938,26.375,12.639,1.760,10.27
1528,06-Aug-2021 10:45:56,10.938,26.375,12.668,1.770,10.28
